index_num,Station ID,Precipitation (Inches),Average Precipitation,Percent of Average,Month,Year
5315,CEC,8.53,11.14,77,12,2021
5316,CEC,3.03,9.4,32,1,2022
5317,CEC,0.86,6.94,12,2,2022
5318,CEC,3.82,7.81,49,3,2022
5319,CEC,6.52,5.12,127,4,2022
5320,CEC,3.77,2.48,152,5,2022
5321,CEC,3.47,1.4,248,6,2022
5322,CEC,0.49,0.33,148,7,2022
5323,CEC,0.0,0.37,0,8,2022
5324,CEC,0.46,1.1,42,9,2022
5325,CEC,0.36,4.07,9,10,2022
5326,CEC,5.0,7.82,64,11,2022
5327,CEC,11.5,11.14,103,12,2022
5328,CEC,10.52,9.4,112,1,2023
5329,CEC,4.96,6.94,71,2,2023
5330,CEC,12.7,7.81,163,3,2023
5331,CEC,5.63,5.12,110,4,2023
5332,CEC,1.48,2.48,60,5,2023
5333,CEC,0.0,1.4,0,6,2023
5334,CEC,0.0,0.33,0,7,2023
5335,CEC,0.03,0.37,8,8,2023
5336,CES,0.19,1.54,12,10,2006
5337,CES,2.34,3.09,76,11,2006
5338,CES,1.99,4.64,43,12,2006
5339,CES,1.86,5.21,36,1,2007
5340,CES,4.87,4.2,116,2,2007
5341,CES,0.2,3.17,6,3,2007
5342,CES,2.45,2.08,118,4,2007
5343,CES,0.5,0.89,56,5,2007
5344,CES,0.2,0.44,45,6,2007
5345,CES,0.28,0.03,933,7,2007
5346,CES,0.0,0.13,0,8,2007
5347,CES,0.27,0.36,75,9,2007
5348,CES,1.53,1.54,99,10,2007
5349,CES,0.52,3.09,17,11,2007
5350,CES,4.21,4.64,91,12,2007
5351,CES,0.02,3.17,1,3,2008
5352,CES,0.24,2.08,12,4,2008
5353,CES,0.05,0.89,6,5,2008
5354,CES,0.0,0.44,0,6,2008
5355,CES,0.0,0.03,0,7,2008
5356,CES,0.05,0.13,38,8,2008
5357,CES,0.0,0.36,0,9,2008
5358,CES,1.41,1.54,92,10,2008
5359,CES,2.32,3.09,75,11,2008
5360,CES,1.48,4.64,32,12,2008
5361,CES,2.96,5.21,57,1,2009
5362,CES,7.84,4.2,187,2,2009
5363,CES,2.16,3.17,68,3,2009
5364,CES,0.84,2.08,40,4,2009
5365,CES,1.38,0.89,155,5,2009
5366,CES,0.34,0.44,77,6,2009
5367,CES,0.0,0.03,0,7,2009
5368,CES,0.0,0.13,0,8,2009
5369,CES,0.0,0.36,0,9,2009
5370,CES,1.56,1.54,101,10,2009
5371,CES,1.17,3.09,38,11,2009
5372,CES,3.56,4.64,77,12,2009
5373,CES,9.53,5.21,183,1,2010
5374,CES,4.14,4.2,99,2,2010
5375,CES,1.74,3.17,55,3,2010
5376,CES,4.65,2.08,224,4,2010
5377,CES,1.27,0.89,143,5,2010
5378,CES,0.06,0.44,14,6,2010
5379,CES,0.0,0.03,0,7,2010
5380,CES,0.0,0.13,0,8,2010
5381,CES,0.0,0.36,0,9,2010
5382,CES,2.55,1.54,166,10,2010
5383,CES,3.23,3.09,105,11,2010
5384,CES,4.4,4.64,95,12,2010
5385,CES,3.38,5.21,65,1,2011
5386,CES,3.67,4.2,87,2,2011
5387,CES,5.53,3.17,174,3,2011
5388,CES,0.28,2.08,13,4,2011
5389,CES,3.97,0.89,446,5,2011
5390,CES,1.91,0.44,434,6,2011
5391,CES,0.0,0.03,0,7,2011
5392,CES,0.0,0.13,0,8,2011
5393,CES,0.0,0.36,0,9,2011
5394,CES,2.05,1.54,133,10,2011
5395,CES,1.59,3.09,51,11,2011
5396,CES,0.0,4.64,0,12,2011
5397,CES,5.07,5.21,97,1,2012
5398,CES,0.96,4.2,23,2,2012
5399,CES,5.0,3.17,158,3,2012
5400,CES,2.35,2.08,113,4,2012
5401,CES,0.0,0.89,0,5,2012
5402,CES,0.23,0.44,52,6,2012
5403,CES,0.0,0.03,0,7,2012
5404,CES,0.0,0.13,0,8,2012
5405,CES,0.0,0.36,0,9,2012
5406,CES,1.58,1.54,103,10,2012
5407,CES,3.38,3.09,109,11,2012
5408,CES,5.94,4.64,128,12,2012
5409,CES,1.09,5.21,21,1,2013
5410,CES,0.5,4.2,12,2,2013
5411,CES,0.86,3.17,27,3,2013
5412,CES,1.4,2.08,67,4,2013
5413,CES,0.13,0.89,15,5,2013
5414,CES,0.69,0.44,157,6,2013
5415,CES,0.0,0.03,0,7,2013
5416,CES,0.0,0.13,0,8,2013
5417,CES,1.15,0.36,319,9,2013
5418,CES,0.07,1.54,5,10,2013
5419,CES,1.16,3.09,38,11,2013
5420,CES,0.0,4.64,0,12,2013
5421,CES,0.2,5.21,4,1,2014
5422,CES,4.26,4.2,101,2,2014
5423,CES,5.74,3.17,181,3,2014
5424,CES,0.87,2.08,42,4,2014
5425,CES,0.04,0.89,4,5,2014
5426,CES,0.0,0.44,0,6,2014
5427,CES,0.0,0.03,0,7,2014
5428,CES,0.42,0.13,323,8,2014
5429,CES,0.59,0.36,164,9,2014
5430,CES,0.31,1.54,20,10,2014
5431,CES,1.95,3.09,63,11,2014
5432,CES,10.5,4.64,226,12,2014
5433,CES,0.15,5.21,3,1,2015
5434,CES,3.11,4.2,74,2,2015
5435,CES,0.37,3.17,12,3,2015
5436,CES,1.14,2.08,55,4,2015
5437,CES,0.0,0.89,0,5,2015
5438,CES,0.02,0.44,5,6,2015
5439,CES,0.01,0.03,33,7,2015
5440,CES,0.04,0.13,31,8,2015
5441,CES,0.12,0.36,33,9,2015
5442,CES,0.26,1.54,17,10,2015
5443,CES,2.15,3.09,70,11,2015
5444,CES,6.3,5.21,121,1,2016
5445,CES,1.04,4.2,25,2,2016
5446,CES,7.9,3.17,249,3,2016
5447,CES,0.08,2.08,4,4,2016
5448,CES,0.92,0.89,103,5,2016
5449,CES,0.39,0.44,89,6,2016
5450,CES,0.0,0.03,0,7,2016
5451,CES,0.0,0.13,0,8,2016
5452,CES,0.0,0.36,0,9,2016
5453,CES,5.59,1.54,363,10,2016
5454,CES,3.73,3.09,121,11,2016
5455,CES,6.07,5.21,117,1,2017
5456,CES,3.98,4.2,95,2,2017
5457,CES,3.36,3.17,106,3,2017
5458,CES,1.09,2.08,52,4,2017
5459,CES,0.15,0.89,17,5,2017
5460,CES,0.71,0.44,161,6,2017
5461,CES,0.0,0.03,0,7,2017
5462,CES,0.0,0.13,0,8,2017
5463,CES,0.03,0.36,8,9,2017
5464,CES,0.54,1.54,35,10,2017
5465,CES,4.67,3.09,151,11,2017
5466,CES,0.0,4.64,0,12,2017
5467,CES,3.62,5.21,69,1,2018
5468,CES,0.0,4.2,0,2,2018
5469,CES,4.61,3.17,145,3,2018
5470,CES,3.88,2.08,187,4,2018
5471,CES,0.72,0.89,81,5,2018
5472,CES,0.0,0.44,0,6,2018
5473,CES,0.0,0.03,0,7,2018
5474,CES,0.0,0.13,0,8,2018
5475,CES,0.0,0.36,0,9,2018
5476,CES,0.52,1.54,34,10,2018
5477,CES,3.4,3.09,110,11,2018
5478,CES,3.17,4.64,68,12,2018
5479,CES,5.82,5.21,112,1,2019
5480,CES,12.78,4.2,304,2,2019
5481,CES,4.91,3.17,155,3,2019
5482,CES,1.84,2.08,88,4,2019
5483,CES,4.8,0.89,539,5,2019
5484,CES,0.02,0.44,5,6,2019
5485,CES,0.0,0.03,0,7,2019
5486,CES,0.0,0.13,0,8,2019
5487,CES,0.56,0.36,156,9,2019
5488,CES,0.01,1.54,1,10,2019
5489,CES,0.96,3.09,31,11,2019
5490,CES,4.76,4.64,103,12,2019
5491,CES,1.77,5.21,34,1,2020
5492,CES,0.01,4.2,0,2,2020
5493,CES,1.57,3.17,50,3,2020
5494,CES,0.91,2.08,44,4,2020
5495,CES,1.94,0.89,218,5,2020
5496,CES,0.09,0.44,20,6,2020
5497,CES,0.0,0.03,0,7,2020
5498,CES,0.01,0.13,8,8,2020
5499,CES,0.0,0.36,0,9,2020
5500,CES,0.0,1.54,0,10,2020
5501,CES,0.79,3.09,26,11,2020
5502,CES,2.35,4.64,51,12,2020
5503,CES,2.67,5.21,51,1,2021
5504,CES,2.05,4.2,49,2,2021
5505,CES,2.51,3.17,79,3,2021
5506,CES,0.33,2.08,16,4,2021
5507,CES,0.02,0.89,2,5,2021
5508,CES,0.02,0.44,5,6,2021
5509,CES,0.0,0.03,0,7,2021
5510,CES,0.0,0.13,0,8,2021
5511,CES,0.09,0.36,25,9,2021
5512,CES,5.97,1.31,456,10,2021
5513,CES,1.12,2.51,45,11,2021
5514,CES,6.74,4.37,154,12,2021
5515,CES,0.13,4.87,3,1,2022
5516,CES,0.0,4.56,0,2,2022
5517,CES,0.8,3.61,22,3,2022
5518,CES,0.37,1.84,20,4,2022
5519,CES,0.27,1.32,20,5,2022
5520,CES,0.32,0.53,60,6,2022
5521,CES,0.0,0.02,0,7,2022
5522,CES,0.0,0.07,0,8,2022
5523,CES,0.0,1.31,0,10,2022
5524,CES,1.95,2.51,78,11,2022
5525,CES,6.75,4.37,154,12,2022
5526,CES,7.92,4.87,163,1,2023
5527,CES,2.92,4.56,64,2,2023
5528,CES,7.3,3.61,202,3,2023
5529,CES,0.89,1.84,48,4,2023
5530,CES,0.77,1.32,58,5,2023
5531,CES,0.19,0.53,36,6,2023
5532,CES,0.0,0.02,0,7,2023
5533,CFF,2.0,5.33,38,10,2006
5534,CFF,6.2,7.77,80,11,2006
5535,CFF,12.4,9.46,131,12,2006
5536,CFF,6.5,7.28,89,2,2007
5537,CFF,1.0,5.3,19,3,2007
5538,CFF,2.7,2.82,96,4,2007
5539,CFF,5.2,5.33,98,10,2007
5540,CFF,3.2,7.77,41,11,2007
5541,CFF,9.7,9.46,103,12,2007
5542,CFF,1.98,5.33,37,10,2012
5543,CFF,17.91,7.77,231,11,2012
5544,CFF,7.56,9.46,80,12,2012
5545,CFF,1.2,2.66,45,5,2013
5546,CFF,2.11,1.59,133,6,2013
5547,CFF,0.95,1.27,75,7,2013
5548,CFF,0.56,0.77,73,8,2013
5549,CFF,1.45,1.29,112,9,2013
5550,CFF,0.01,5.33,0,10,2013
5551,CFF,1.11,7.77,14,11,2013
5552,CFF,0.39,9.46,4,12,2013
5553,CFF,0.8,8.75,9,1,2014
5554,CFF,8.79,7.28,121,2,2014
5555,CFF,11.56,5.3,218,3,2014
5556,CFF,0.81,2.82,29,4,2014
5557,CFF,0.24,2.66,9,5,2014
5558,CFF,0.0,1.59,0,6,2014
5559,CFF,0.66,1.27,52,7,2014
5560,CFF,0.26,0.77,34,8,2014
5561,CFF,2.72,1.29,211,9,2014
5562,CFF,6.31,5.33,118,10,2014
5563,CFF,4.14,7.77,53,11,2014
5564,CFF,19.1,9.46,202,12,2014
5565,CFF,1.1,8.75,13,1,2015
5566,CFF,12.54,7.28,172,2,2015
5567,CFF,1.43,5.3,27,3,2015
5568,CFF,1.71,2.82,61,4,2015
5569,CFF,1.69,2.66,64,5,2015
5570,CFF,0.14,1.59,9,6,2015
5571,CFF,0.34,1.27,27,7,2015
5572,CFF,0.03,0.77,4,8,2015
5573,CFF,0.72,1.29,56,9,2015
5574,CFF,0.57,5.33,11,10,2015
5575,CFF,1.41,7.77,18,11,2015
5576,CFF,3.6,0.77,468,8,2016
5577,CFF,0.0,1.29,0,9,2016
5578,CFF,14.84,5.33,278,10,2016
5579,CFF,0.65,1.29,50,9,2017
5580,CFF,0.94,5.33,18,10,2017
5581,CFF,9.8,7.77,126,11,2017
5582,CFF,0.38,9.46,4,12,2017
5583,CFF,8.81,8.75,101,1,2018
5584,CFF,1.0,7.28,14,2,2018
5585,CFF,6.79,5.3,128,3,2018
5586,CFF,4.35,2.82,154,4,2018
5587,CFF,2.14,2.66,80,5,2018
5588,CFF,0.01,1.59,1,6,2018
5589,CFF,1.42,1.27,112,7,2018
5590,CFF,0.0,0.77,0,8,2018
5591,CFF,0.13,1.29,10,9,2018
5592,CFF,0.55,5.33,10,10,2018
5593,CFF,8.46,7.77,109,11,2018
5594,CFF,6.26,9.46,66,12,2018
5595,CFF,13.35,8.75,153,1,2019
5596,CFF,15.64,7.28,215,2,2019
5597,CFF,8.53,5.3,161,3,2019
5598,CFF,6.28,2.82,223,4,2019
5599,CFF,5.16,2.66,194,5,2019
5600,CFF,0.48,1.59,30,6,2019
5601,CFF,0.0,1.27,0,7,2019
5602,CFF,0.32,0.77,42,8,2019
5603,CFF,0.2,1.29,16,9,2019
5604,CFF,0.51,5.33,10,10,2019
5605,CFF,2.82,7.77,36,11,2019
5606,CFF,5.7,9.46,60,12,2019
5607,CFF,3.29,8.75,38,1,2020
5608,CFF,0.0,7.28,0,2,2020
5609,CFF,1.52,5.3,29,3,2020
5610,CFF,1.98,2.82,70,4,2020
5611,CFF,3.12,2.66,117,5,2020
5612,CFF,0.2,1.59,13,6,2020
5613,CFF,0.11,1.27,9,7,2020
5614,CFF,0.13,0.77,17,8,2020
5615,CFF,0.1,1.29,8,9,2020
5616,CFF,0.07,5.33,1,10,2020
5617,CFF,1.25,7.77,16,11,2020
5618,CFF,3.03,9.46,32,12,2020
5619,CFF,4.39,8.75,50,1,2021
5620,CFF,3.61,7.28,50,2,2021
5621,CFF,3.76,5.3,71,3,2021
5622,CFF,0.88,2.82,31,4,2021
5623,CFF,0.08,2.66,3,5,2021
5624,CFF,0.26,1.59,16,6,2021
5625,CFF,0.05,1.27,4,7,2021
5626,CFF,0.0,0.77,0,8,2021
5627,CFF,1.01,1.29,78,9,2021
5628,CFF,9.53,2.48,384,10,2021
5629,CFF,5.55,6.68,83,11,2021
5630,CFF,9.59,9.78,98,12,2021
5631,CFF,1.52,10.37,15,1,2022
5632,CFF,0.04,9.52,0,2,2022
5633,CFF,0.91,6.75,13,3,2022
5634,CFF,3.12,3.49,89,4,2022
5635,CFF,0.37,2.52,15,5,2022
5636,CFF,1.03,1.09,94,6,2022
5637,CFF,0.2,0.57,35,7,2022
5638,CFF,0.01,0.46,2,8,2022
5639,CFF,1.82,0.52,350,9,2022
5640,CFF,0.0,2.48,0,10,2022
5641,CFF,2.76,6.68,41,11,2022
5642,CFF,13.0,9.78,133,12,2022
5643,CFF,18.18,10.37,175,1,2023
5644,CFF,4.79,9.52,50,2,2023
5645,CFF,14.35,6.75,213,3,2023
5646,CFF,1.81,3.49,52,4,2023
5647,CFF,3.0,2.52,119,5,2023
5648,CFF,0.83,1.09,76,6,2023
5649,CHS,0.12,2.01,6,10,2006
5650,CHS,4.72,3.73,127,11,2006
5651,CHS,3.67,5.24,70,12,2006
5652,CHS,0.79,6.0,13,1,2007
5653,CHS,8.63,5.24,165,2,2007
5654,CHS,0.92,4.02,23,3,2007
5655,CHS,2.52,2.18,116,4,2007
5656,CHS,1.5,1.46,103,5,2007
5657,CHS,0.11,0.93,12,6,2007
5658,CHS,1.25,0.23,543,7,2007
5659,CHS,0.0,0.28,0,8,2007
5660,CHS,0.49,0.6,82,9,2007
5661,CHS,2.92,2.01,145,10,2007
5662,CHS,0.65,3.73,17,11,2007
5663,CHS,4.09,5.24,78,12,2007
5664,CHS,10.26,6.0,171,1,2008
5665,CHS,4.71,5.24,90,2,2008
5666,CHS,1.1,4.02,27,3,2008
5667,CHS,0.51,2.18,23,4,2008
5668,CHS,0.82,1.46,56,5,2008
5669,CHS,0.01,0.93,1,6,2008
5670,CHS,0.0,0.23,0,7,2008
5671,CHS,0.0,0.28,0,8,2008
5672,CHS,0.0,0.6,0,9,2008
5673,CHS,1.71,2.01,85,10,2008
5674,CHS,3.99,3.73,107,11,2008
5675,CHS,3.31,5.24,63,12,2008
5676,CHS,1.34,6.0,22,1,2009
5677,CHS,6.85,5.24,131,2,2009
5678,CHS,4.82,4.02,120,3,2009
5679,CHS,0.68,2.18,31,4,2009
5680,CHS,2.98,1.46,204,5,2009
5681,CHS,1.06,0.93,114,6,2009
5682,CHS,0.4,0.23,174,7,2009
5683,CHS,0.17,0.28,61,8,2009
5684,CHS,0.0,0.6,0,9,2009
5685,CHS,2.84,2.01,141,10,2009
5686,CHS,2.14,3.73,57,11,2009
5687,CHS,3.98,5.24,76,12,2009
5688,CHS,10.44,6.0,174,1,2010
5689,CHS,4.34,5.24,83,2,2010
5690,CHS,3.39,4.02,84,3,2010
5691,CHS,4.29,2.18,197,4,2010
5692,CHS,1.62,1.46,111,5,2010
5693,CHS,0.08,0.93,9,6,2010
5694,CHS,0.07,0.23,30,7,2010
5695,CHS,0.15,0.28,54,8,2010
5696,CHS,0.1,0.6,17,9,2010
5697,CHS,4.64,2.01,231,10,2010
5698,CHS,4.08,3.73,109,11,2010
5699,CHS,9.24,5.24,176,12,2010
5700,CHS,1.05,6.0,18,1,2011
5701,CHS,3.13,5.24,60,2,2011
5702,CHS,4.31,4.02,107,3,2011
5703,CHS,2.07,2.18,95,4,2011
5704,CHS,2.87,1.46,197,5,2011
5705,CHS,1.53,0.93,165,6,2011
5706,CHS,0.0,0.23,0,7,2011
5707,CHS,0.0,0.28,0,8,2011
5708,CHS,0.02,0.6,3,9,2011
5709,CHS,2.28,2.01,113,10,2011
5710,CHS,1.15,3.73,31,11,2011
5711,CHS,0.47,5.24,9,12,2011
5712,CHS,4.33,6.0,72,1,2012
5713,CHS,1.25,5.24,24,2,2012
5714,CHS,10.47,4.02,260,3,2012
5715,CHS,4.47,2.18,205,4,2012
5716,CHS,0.4,1.46,27,5,2012
5717,CHS,0.65,0.93,70,6,2012
5718,CHS,0.0,0.23,0,7,2012
5719,CHS,0.02,0.28,7,8,2012
5720,CHS,0.0,0.6,0,9,2012
5721,CHS,1.38,2.01,69,10,2012
5722,CHS,7.11,3.73,191,11,2012
5723,CHS,11.62,5.24,222,12,2012
5724,CHS,0.52,6.0,9,1,2013
5725,CHS,0.47,5.24,9,2,2013
5726,CHS,2.76,4.02,69,3,2013
5727,CHS,0.58,2.18,27,4,2013
5728,CHS,1.47,1.46,101,5,2013
5729,CHS,1.26,0.93,135,6,2013
5730,CHS,0.06,0.23,26,7,2013
5731,CHS,0.05,0.28,18,8,2013
5732,CHS,0.69,0.6,115,9,2013
5733,CHS,0.53,2.01,26,10,2013
5734,CHS,1.6,3.73,43,11,2013
5735,CHS,0.31,5.24,6,12,2013
5736,CHS,0.87,6.0,15,1,2014
5737,CHS,5.69,5.24,109,2,2014
5738,CHS,7.35,4.02,183,3,2014
5739,CHS,1.35,2.18,62,4,2014
5740,CHS,0.42,1.46,29,5,2014
5741,CHS,0.0,0.93,0,6,2014
5742,CHS,0.91,0.23,396,7,2014
5743,CHS,0.73,0.28,261,8,2014
5744,CHS,0.5,0.6,83,9,2014
5745,CHS,1.11,2.01,55,10,2014
5746,CHS,3.97,3.73,106,11,2014
5747,CHS,11.58,5.24,221,12,2014
5748,CHS,0.31,6.0,5,1,2015
5749,CHS,3.7,5.24,71,2,2015
5750,CHS,1.03,4.02,26,3,2015
5751,CHS,0.81,2.18,37,4,2015
5752,CHS,0.73,1.46,50,5,2015
5753,CHS,1.17,0.93,126,6,2015
5754,CHS,1.53,0.23,665,7,2015
5755,CHS,0.08,0.28,29,8,2015
5756,CHS,0.4,0.6,67,9,2015
5757,CHS,1.02,2.01,51,10,2015
5758,CHS,2.1,3.73,56,11,2015
5759,CHS,5.79,5.24,110,12,2015
5760,CHS,14.58,6.0,243,1,2016
5761,CHS,2.31,5.24,44,2,2016
5762,CHS,10.31,4.02,256,3,2016
5763,CHS,2.14,2.18,98,4,2016
5764,CHS,2.24,1.46,153,5,2016
5765,CHS,0.68,0.93,73,6,2016
5766,CHS,0.0,0.23,0,7,2016
5767,CHS,0.0,0.28,0,8,2016
5768,CHS,0.09,0.6,15,9,2016
5769,CHS,5.82,2.01,290,10,2016
5770,CHS,4.49,3.73,120,11,2016
5771,CHS,6.61,5.24,126,12,2016
5772,CHS,14.68,6.0,245,1,2017
5773,CHS,10.67,5.24,204,2,2017
5774,CHS,4.65,4.02,116,3,2017
5775,CHS,5.37,2.18,246,4,2017
5776,CHS,0.45,1.46,31,5,2017
5777,CHS,0.56,0.93,60,6,2017
5778,CHS,0.0,0.23,0,7,2017
5779,CHS,0.41,0.28,146,8,2017
5780,CHS,0.31,0.6,52,9,2017
5781,CHS,0.58,2.01,29,10,2017
5782,CHS,6.42,3.73,172,11,2017
5783,CHS,0.37,5.24,7,12,2017
5784,CHS,4.05,6.0,68,1,2018
5785,CHS,9.25,5.24,177,2,2018
5786,CHS,6.85,4.02,170,3,2018
5787,CHS,3.38,2.18,155,4,2018
5788,CHS,1.37,1.46,94,5,2018
5789,CHS,0.4,0.93,43,6,2018
5790,CHS,0.01,0.23,4,7,2018
5791,CHS,0.0,0.28,0,8,2018
5792,CHS,0.0,0.6,0,9,2018
5793,CHS,0.45,2.01,22,10,2018
5794,CHS,3.62,3.73,97,11,2018
5795,CHS,3.99,5.24,76,12,2018
5796,CHS,8.62,6.0,144,1,2019
5797,CHS,12.11,5.24,231,2,2019
5798,CHS,5.89,4.02,147,3,2019
5799,CHS,1.65,2.18,76,4,2019
5800,CHS,2.8,1.46,192,5,2019
5801,CHS,0.2,0.93,22,6,2019
5802,CHS,0.16,0.23,70,7,2019
5803,CHS,0.01,0.28,4,8,2019
5804,CHS,0.62,0.6,103,9,2019
5805,CHS,0.26,2.01,13,10,2019
5806,CHS,1.3,3.73,35,11,2019
5807,CHS,6.51,5.24,124,12,2019
5808,CHS,0.74,6.0,12,1,2020
5809,CHS,0.24,5.24,5,2,2020
5810,CHS,3.3,4.02,82,3,2020
5811,CHS,1.68,2.18,77,4,2020
5812,CHS,2.86,1.46,196,5,2020
5813,CHS,0.27,0.93,29,6,2020
5814,CHS,0.28,0.23,122,7,2020
5815,CHS,0.02,0.28,7,8,2020
5816,CHS,0.0,0.6,0,9,2020
5817,CHS,0.05,2.01,2,10,2020
5818,CHS,1.72,3.73,46,11,2020
5819,CHS,2.49,5.24,48,12,2020
5820,CHS,3.25,6.0,54,1,2021
5821,CHS,3.04,5.24,58,2,2021
5822,CHS,2.1,4.02,52,3,2021
5823,CHS,1.11,2.18,51,4,2021
5824,CHS,0.61,1.46,42,5,2021
5825,CHS,0.13,0.93,14,6,2021
5826,CHS,0.06,0.23,26,7,2021
5827,CHS,0.0,0.28,0,8,2021
5828,CHS,0.23,0.6,38,9,2021
5829,CHS,8.04,1.74,462,10,2021
5830,CHS,1.26,3.35,38,11,2021
5831,CHS,8.71,5.49,159,12,2021
5832,CHS,0.57,5.86,10,1,2022
5833,CHS,0.09,5.27,2,2,2022
5834,CHS,0.73,4.9,15,3,2022
5835,CHS,3.09,2.5,124,4,2022
5836,CHS,0.56,1.85,30,5,2022
5837,CHS,1.24,0.73,170,6,2022
5838,CHS,0.05,0.32,16,7,2022
5839,CHS,0.0,0.15,0,8,2022
5840,CHS,1.27,0.31,410,9,2022
5841,CHS,0.0,1.74,0,10,2022
5842,CHS,3.43,3.35,102,11,2022
5843,CHS,9.38,5.49,171,12,2022
5844,CHS,11.37,5.86,194,1,2023
5845,CHS,3.62,5.27,69,2,2023
5846,CHS,7.03,4.9,143,3,2023
5847,CHS,0.73,2.5,29,4,2023
5848,CHS,1.63,1.85,88,5,2023
5849,CHS,1.35,0.73,185,6,2023
5850,CHS,0.0,0.32,0,7,2023
5851,CHS,0.6,0.15,400,8,2023
5852,CLF,0.46,2.68,17,10,2006
5853,CLF,2.92,5.63,52,11,2006
5854,CLF,6.01,7.9,76,12,2006
5855,CLF,1.12,9.4,12,1,2007
5856,CLF,11.37,7.7,148,2,2007
5857,CLF,0.88,6.8,13,3,2007
5858,CLF,3.03,3.88,78,4,2007
5859,CLF,1.09,1.76,62,5,2007
5860,CLF,0.19,0.54,35,6,2007
5861,CLF,0.0,0.12,0,7,2007
5862,CLF,0.0,0.16,0,8,2007
5863,CLF,0.84,0.47,179,9,2007
5864,CLF,2.43,2.68,91,10,2007
5865,CLF,1.62,5.63,29,11,2007
5866,CLF,8.08,7.9,102,12,2007
5867,CLF,7.89,9.4,84,1,2008
5868,CLF,3.72,7.7,48,2,2008
5869,CLF,1.43,6.8,21,3,2008
5870,CLF,0.42,3.88,11,4,2008
5871,CLF,0.02,1.76,1,5,2008
5872,CLF,0.0,0.54,0,6,2008
5873,CLF,0.0,0.12,0,7,2008
5874,CLF,0.0,0.16,0,8,2008
5875,CLF,0.0,0.47,0,9,2008
5876,CLF,1.32,2.68,49,10,2008
5877,CLF,3.39,5.63,60,11,2008
5878,CLF,5.02,7.9,64,12,2008
5879,CLF,1.47,9.4,16,1,2009
5880,CLF,7.83,7.7,102,2,2009
5881,CLF,3.01,6.8,44,3,2009
5882,CLF,0.9,3.88,23,4,2009
5883,CLF,3.84,1.76,218,5,2009
5884,CLF,0.33,0.54,61,6,2009
5885,CLF,0.0,0.12,0,7,2009
5886,CLF,0.03,0.16,19,8,2009
5887,CLF,0.12,0.47,26,9,2009
5888,CLF,3.93,2.68,147,10,2009
5889,CLF,1.93,5.63,34,11,2009
5890,CLF,5.55,7.9,70,12,2009
5891,CLF,7.07,9.4,75,1,2010
5892,CLF,5.8,7.7,75,2,2010
5893,CLF,3.78,6.8,56,3,2010
5894,CLF,7.04,3.88,181,4,2010
5895,CLF,3.03,1.76,172,5,2010
5896,CLF,0.05,0.54,9,6,2010
5897,CLF,0.0,0.12,0,7,2010
5898,CLF,0.0,0.16,0,8,2010
5899,CLF,0.0,0.47,0,9,2010
5900,CLF,5.81,2.68,217,10,2010
5901,CLF,6.84,5.63,121,11,2010
5902,CLF,13.11,7.9,166,12,2010
5903,CLF,1.13,9.4,12,1,2011
5904,CLF,4.22,7.7,55,2,2011
5905,CLF,16.07,6.8,236,3,2011
5906,CLF,1.56,3.88,40,4,2011
5907,CLF,2.01,1.76,114,5,2011
5908,CLF,2.27,0.54,420,6,2011
5909,CLF,0.0,0.12,0,7,2011
5910,CLF,0.0,0.16,0,8,2011
5911,CLF,0.0,0.47,0,9,2011
5912,CLF,3.01,2.68,112,10,2011
5913,CLF,1.78,5.63,32,11,2011
5914,CLF,0.11,7.9,1,12,2011
5915,CLF,6.29,9.4,67,1,2012
5916,CLF,3.54,7.7,46,2,2012
5917,CLF,17.34,6.8,255,3,2012
5918,CLF,6.06,3.88,156,4,2012
5919,CLF,0.37,1.76,21,5,2012
5920,CLF,0.62,0.54,115,6,2012
5921,CLF,0.05,0.12,42,7,2012
5922,CLF,0.35,2.68,13,10,2012
5923,CLF,12.36,5.63,220,11,2012
5924,CLF,13.42,7.9,170,12,2012
5925,CLF,1.17,9.4,12,1,2013
5926,CLF,0.57,7.7,7,2,2013
5927,CLF,3.44,6.8,51,3,2013
5928,CLF,1.12,3.88,29,4,2013
5929,CLF,1.28,1.76,73,5,2013
5930,CLF,1.68,0.54,311,6,2013
5931,CLF,0.0,0.12,0,7,2013
5932,CLF,0.88,0.47,187,9,2013
5933,CLF,0.38,2.68,14,10,2013
5934,CLF,1.79,5.63,32,11,2013
5935,CLF,0.6,7.9,8,12,2013
5936,CLF,1.14,9.4,12,1,2014
5937,CLF,13.63,7.7,177,2,2014
5938,CLF,7.26,6.8,107,3,2014
5939,CLF,2.1,3.88,54,4,2014
5940,CLF,0.71,1.76,40,5,2014
5941,CLF,0.0,0.54,0,6,2014
5942,CLF,0.01,0.12,8,7,2014
5943,CLF,0.15,0.16,94,8,2014
5944,CLF,1.74,2.68,65,10,2014
5945,CLF,4.92,5.63,87,11,2014
5946,CLF,13.25,7.9,168,12,2014
5947,CLF,0.0,9.4,0,1,2015
5948,CLF,6.16,7.7,80,2,2015
5949,CLF,0.43,6.8,6,3,2015
5950,CLF,2.91,3.88,75,4,2015
5951,CLF,0.26,1.76,15,5,2015
5952,CLF,1.13,0.54,209,6,2015
5953,CLF,0.01,0.12,8,7,2015
5954,CLF,0.0,0.16,0,8,2015
5955,CLF,0.67,2.68,25,10,2015
5956,CLF,4.72,5.63,84,11,2015
5957,CLF,9.31,7.9,118,12,2015
