Acres_Burned,Cal_Fire_Incident,Latitude,Longitude,Unique_ID,Month,Year
58.0,True,36.64404,-118.99944,7a317400-8838-4fd4-8c2f-b8c12add5d6a,7,2017
58.0,True,35.346,-120.62825,effeee13-51d7-4cf2-a62f-93b47b34605a,7,2017
57.0,True,40.1583,-122.3209,a3bd6249-555a-4ee1-99c0-69333d71bdfb,7,2017
57.0,True,36.81476,-119.51592,36d953e8-265f-4b05-831e-42eb2298b208,7,2017
56.0,True,41.93006,-122.36545,f173524a-ae01-47f5-942d-5e90c2b96469,6,2017
55.0,True,38.4446,-122.0041,c9009967-c0c1-47d3-b2eb-47b2d7a5da0e,9,2017
55.0,True,41.99483,-121.90077,62b8a6af-700a-4c93-85d5-a9b85a30faf5,8,2017
55.0,False,34.03941,-118.58624,d1ec9e43-04bd-4926-8362-5e04afe39c90,6,2017
54.0,False,41.222,-122.292,59fae761-fd49-4f06-a2e9-1495c00eb7e9,8,2017
54.0,False,41.222,-122.27499,f8cd3b44-ec6b-4338-9edc-ebd879a8aafc,8,2017
54.0,True,37.33454,-121.76323,d515cbcc-376e-4bc7-adea-189eff5a7735,6,2017
51.0,True,37.44485,-121.84108,7b95ce91-9581-4fe6-887d-ab1bf6420205,7,2017
50.0,True,35.21556,-118.56578,fb042e0f-1aab-4ac4-9d09-947c9b9f14b6,10,2017
50.0,True,33.8826,-117.00589,33bf7f90-edd9-4bf7-a079-561d5dad25c9,10,2017
50.0,False,34.22551,-118.05545,dcd7fb2e-3a4f-427e-9b13-1d2bcb0e8ac6,10,2017
50.0,True,37.41591,-122.3001,81b26bc7-7d65-4591-9d27-4e698cab4f12,9,2017
50.0,False,35.70639,-118.47307,e4834d78-fd4a-44b4-8669-52cbdc41113d,8,2017
50.0,True,34.72379,-120.13249,a26038b9-df04-4ade-b918-0c4fb9a8dbcf,7,2017
50.0,True,39.06308,-121.303,5a52750e-30a0-4d26-a75b-58f79e1e24f4,7,2017
50.0,False,34.20599,-118.98603,f6970f10-0498-4f4c-8e0c-d4b7e4fbf888,7,2017
50.0,True,33.87739,-117.16215,2f97537a-1333-4dfc-b7a3-b7bf9400ffdd,7,2017
50.0,False,33.23281,-117.29509,3fc7de4e-3a0f-45e9-be1f-801f88770883,6,2017
48.0,True,36.94652,-120.90462,e7cb239e-7d9e-440d-ba5a-c6881406ce95,9,2017
48.0,True,33.58577,-116.07429,2db503da-a7b2-47a6-92a6-697799eb63f1,5,2017
47.0,True,36.38109,-121.00391,c265dfe8-6217-4a0d-9ea9-37be3b38baef,11,2017
47.0,True,35.06472,-120.5634,7dd19215-986b-4365-a40d-2267b4a05de0,7,2017
46.0,False,33.6444,-117.3968,78754c68-2800-4c5d-aff0-ab0b399ab5ce,8,2017
46.0,False,34.149,-117.189,826b4661-020b-425d-84ec-9426c39839e7,7,2017
46.0,True,41.8721,-122.4571,f8b61fab-bd14-4e92-960a-d512693ea8e5,6,2017
45.0,False,33.9885,-117.38417,e32c7957-8f4f-4ec1-a0f6-98085a2a7e89,12,2017
45.0,False,35.28738,-120.44448,f8ce12e2-e7c1-4922-b584-63e4421d0598,10,2017
45.0,True,40.48712,-121.85645,95960fa6-58ba-4b4e-aeb2-ada97d699908,4,2017
44.0,True,37.56181,-121.56425,399dba2c-02c1-4756-a76d-1198d0e838ed,8,2017
43.0,True,39.81517,-122.28165,eadd73be-51ab-4078-91cc-04784be3f17f,11,2017
43.0,True,36.17297,-120.87609,ed4e06ba-6d17-459a-831a-9b15a9bd116e,9,2017
42.0,True,35.96275,-121.08753,abe2311a-4ce6-4300-9716-4fb3fe538c75,6,2017
42.0,True,40.10282,-122.27379,982c81ca-ebe5-4591-986d-1f3e2e4cc13c,6,2017
42.0,True,41.38247,-120.53443,7967c729-4693-47a1-b1bc-1d82825ca8db,6,2017
41.0,False,41.99279,-122.9401,f0dbf1f5-9f21-4d11-a432-d32f7f18c412,8,2017
41.0,True,34.10446,-118.70294,6f2f8dc0-b930-435e-a622-d3585dcac067,6,2017
41.0,True,35.05076,-118.90004,9f416f37-a8ca-4127-a6b7-02626fd32e06,5,2017
40.0,True,33.96514,-117.4764,c425ed8d-1aab-44c8-bc03-39675ad2b0d2,12,2017
40.0,True,33.90327,-116.50151,60d9b4f4-7b48-4820-9adc-5be0b4353a5c,11,2017
40.0,False,34.13534,-117.4982,50bd55cc-7c58-462d-a919-923b4bdcca15,10,2017
40.0,True,40.70627,-122.24199,6ab80358-cb3c-4e2a-85da-0cd77003fc12,10,2017
40.0,True,35.59302,-118.46734,62a5257e-a841-4f7a-ae19-52aa89570bd9,9,2017
40.0,False,41.98128,-124.01168,59d6fc84-0d58-4e29-b910-1993dba51b3a,9,2017
40.0,False,41.02705,-123.63721,18a2b3d6-d86e-4147-ab42-d45b8792e98a,8,2017
40.0,True,40.29831,-122.70449,becd0762-0e22-4c54-a1c5-3ecd3660dd70,8,2017
40.0,True,38.86056,-122.62382,1ba1f29a-5281-4f53-857d-106ae5e7db84,7,2017
40.0,False,36.66684,-121.74826,13dedbc3-8b85-4f64-b3db-89ed81ed4f1d,7,2017
39.0,True,37.896778,-120.504134,38c666cb-6545-428f-985d-a2589dfb3700,9,2017
39.0,True,39.06522,-121.3519,ebcee501-5709-4382-8eab-d8595ba6606d,7,2017
39.0,False,38.07481,-122.23004,949e577d-86c2-4def-b25a-c24aa014f4d9,6,2017
38.0,True,37.9775,-122.65749,243567d6-2692-4978-88f5-1bbfc7b818a6,6,2017
38.0,True,37.85137,-120.45268,5d521085-d92f-4664-b17b-732783658daa,6,2017
37.0,False,40.774,-122.309,2ca11d45-8139-4c16-8af0-880d99b21e82,10,2017
36.0,True,37.65963,-120.34802,932a3f2f-6c0e-42a6-b357-f333774b4ea8,7,2017
36.0,True,33.1683,-116.77342,49a9074c-c30b-4042-9ffd-1a10f9d9bf1d,6,2017
35.0,True,33.74925,-117.10301,58533f37-ed81-4ac4-89e9-b4088684d9e7,9,2017
35.0,True,38.08055,-122.77846,bf2e0a34-e600-4e21-9135-168e28c2893d,7,2017
35.0,True,33.99316,-117.48405,252345dd-886b-4bd2-90b9-161727a2fc2d,7,2017
35.0,True,38.45822,-120.92162,4f0ff7c1-7c96-4f68-87e8-be4466945c2b,6,2017
35.0,True,35.37351,-118.84134,b11adfe0-b74d-4321-b1bd-3fc0b8f0929b,6,2017
35.0,True,33.96419,-117.20507,54ddf2ef-28b0-4c34-bfe0-1d084f4f57e2,5,2017
34.0,True,34.21829,-117.40625,c5783ba0-227e-4ff6-9d7d-61532ccd469b,12,2017
34.0,True,33.73547,-117.33364,99a7ed51-e64a-4aa9-b8ba-6a9ae4752db0,9,2017
34.0,True,40.03697,-123.64214,62a6c794-97db-4b57-9033-958bcf2e5a99,8,2017
34.0,True,36.85596,-121.30983,9668cfe5-b636-4147-bce1-da8e8b3fb5c2,7,2017
33.0,True,33.763304,-117.314994,bc89aab5-5f30-46a2-9881-6dbae22893b6,7,2017
33.0,True,33.584036,-116.972036,67ba6e61-b5ca-48f4-8e56-9cedeaeb65ea,6,2017
33.0,True,35.60633,-118.4642,46c4f0c2-6760-4e42-ac2f-ec25c2486628,6,2017
32.0,False,40.804,-123.375,5ef75bbf-adba-424a-bef3-a5efed5b5e2c,8,2017
32.0,False,40.79902,-123.39253,5367822f-b489-4da5-b90e-c5b2c8abf318,8,2017
32.0,True,33.62613,-117.07975,bfa2d3e8-2ede-423f-b7db-f8e6f44a3c82,7,2017
32.0,True,35.90092,-120.93371,7cae5704-9ba2-487c-a48b-bb440c95da6e,6,2017
32.0,True,35.902149,-120.983684,f32d4562-5032-4645-ac8f-afb3fab4c704,6,2017
31.0,True,36.5858,-121.80377,c58da6fd-a2e2-4706-9a2e-ee03884c714d,10,2017
31.0,True,36.099681,-120.443545,83d87ff0-be6c-46fa-ab96-b9845d5d4edc,8,2017
31.0,True,35.60001,-118.4683,5115a26e-e8e8-42cd-9aeb-f5c41efd770a,5,2017
30.0,False,34.52055,-118.62882,1e9d7aca-8862-4dff-a8af-5f687afdfda0,8,2017
30.0,True,40.27582,-123.64281,e1582691-805c-4627-b20b-e5e8ba110f20,8,2017
30.0,True,33.96896,-117.25411,b51d7a8d-f768-453e-abb4-665b74998b21,7,2017
29.0,False,38.77921,-120.46234,0e9f14ae-01d5-4fbe-85a0-d0967233dc90,10,2017
29.0,True,40.29118,-122.42606,de1788c0-2996-40cf-9f76-2920b210d6a9,7,2017
28.0,True,39.8255,-121.7127,cf38fe5e-29ca-498d-bc9c-d3f2fd8ff883,9,2017
28.0,True,41.4844,-120.36659,5e01dba8-3d59-41a6-ba60-d78d874eba42,8,2017
28.0,True,41.93323,-124.19629,2c00a509-af87-418f-b888-edc8ec450f1f,6,2017
28.0,True,33.79925,-117.11659,57b7776f-bae7-4b14-b94c-65806e002a88,6,2017
27.0,True,41.64469,-120.31814,182f71e9-0f85-4cb0-8711-ee14c0b6b8f8,8,2017
27.0,True,33.82165,-116.96079,b0ffe2e4-ae61-4ad9-b1cc-bf31ff254d8d,6,2017
26.0,True,39.03168,-121.40947,ab42234a-7930-4636-8af5-3fc11ca8b34d,9,2017
26.0,True,33.71025,-117.31924,bfa879b5-b526-4114-9137-51d3ea3ad336,6,2017
26.0,True,33.94788,-116.59719,663d291c-7ba8-415d-9cab-58d41a886cfd,6,2017
25.0,True,33.18716,-116.50897,d720af5d-af7c-4052-92b3-fced863cb675,10,2017
25.0,True,35.76343,-121.04445,92fc9725-ac49-4632-8bbf-e299483940b8,9,2017
25.0,True,32.59252,-116.61609,d0b51e42-5558-47c9-8617-34f6f977ab79,9,2017
25.0,True,40.71923,-122.02525,406e30d2-2ac0-4c0b-998c-761adde20177,9,2017
25.0,True,32.7789,-116.8516,7696644d-0908-4149-8d6e-aa50c1233d67,6,2017
25.0,True,37.02081,-119.95136,b3695ebc-e761-4577-8439-6330bed36594,6,2017
25.0,True,34.29931,-118.37539,14e249f0-f21c-4d2f-bc5f-68d5d177e849,6,2017
25.0,True,32.679,-116.29296,9b9bf8b4-8378-46e5-a760-67e89e2279e2,5,2017
23.0,True,33.50488,-117.02132,61e9a1f4-a263-47a0-93ee-64b52ebd92a9,10,2017
22.0,False,37.77982,-122.169,c4f61042-d1ef-4d00-956d-785368ee34ca,9,2017
22.0,True,38.20176,-120.67848,7d77d3d1-40b5-40ab-8a53-2550f2001094,7,2017
22.0,True,38.68347,-122.2654,7d9de7fd-f95d-4edb-bda6-804b734eedc8,6,2017
21.0,True,35.41112,-120.00353,494792db-3107-4323-b176-fde4c58cd647,10,2017
21.0,True,39.01748,-122.49327,180ea977-b5c2-483d-b9f4-c2f8b8b05ebe,9,2017
21.0,True,36.10858,-118.81979,0a664214-c090-4889-8439-06836f89d830,7,2017
21.0,True,39.364,-121.4143,981484d0-711c-4a7b-9adc-23c9b29f9fae,6,2017
21.0,True,0.0,0.0,2d09e106-116c-4a9f-a3de-dae03df6de6a,6,2017
21.0,True,36.35578,-120.99552,f5ef2d0f-66a7-4d75-a9e8-03c42524d723,5,2017
20.0,True,40.88516,-123.96844,e2c1718a-40e5-4139-a379-011c77f021bd,10,2017
20.0,True,38.51937,-123.24713,fc87e089-36dc-4314-8321-7d91e7eead21,10,2017
20.0,True,40.20077,-122.24731,bc12dbf6-db36-4dcf-86d6-84d3beb14cad,10,2017
20.0,True,37.65986,-120.31157,09f55a45-f261-492f-b496-8744d878ef57,8,2017
20.0,False,34.139,-117.199,a441e39a-1be1-4be5-8c07-b32bc6f07df0,7,2017
20.0,True,39.13207,-123.10227,7f742021-ea49-4de5-89a2-f5b9d05d6bbb,7,2017
20.0,True,33.52584,-116.85226,338af3e2-098b-4d1b-8f98-6020b212b68f,6,2017
20.0,True,37.86549,-122.2102,304c7c4c-140e-40f4-ac9f-36926c07e5fc,6,2017
20.0,True,35.983,-119.91508,3fce8146-ff21-4399-9a94-f37124b34331,5,2017
20.0,True,35.77082,-120.92482,1423af4f-16d5-4f19-a01d-fc3ebc124201,5,2017
19.0,True,33.88994,-116.91023,d3f8db86-9947-4a4e-9113-0d7e4806417f,12,2017
19.0,True,39.06414,-121.13737,11392e98-1571-4405-8f9c-d347caca28ce,10,2017
19.0,True,33.797216,-117.124538,bae69034-3bf6-48c3-a642-d0242cf090f9,8,2017
19.0,False,40.39799,-123.57562,82689e99-9158-4403-b8c5-bababc3c81f6,8,2017
19.0,True,37.81827,-120.65764,1eef0c21-122b-4522-80d1-edf08c82c777,7,2017
19.0,True,40.703775,-122.645079,91d07ea9-cf5f-489c-aa4f-97fa6c0fb8a4,6,2017
19.0,True,35.71704,-118.30601,f5237d47-f15b-4f4b-8b1c-6f11235f954d,5,2017
18.0,True,38.26294,-122.71998,d83bfb8a-f1e6-4213-b514-89fc16d2eb72,8,2017
18.0,True,39.53944,-121.54722,6ae3d56e-0258-49f5-9e71-5b5abe141479,7,2017
18.0,True,36.61332,-120.7109,21e9f99a-35a5-41cd-a44b-92363fbf5081,5,2017
18.0,True,36.1727,-120.86682,75bb079a-1de8-4824-a933-e19f69948438,5,2017
17.0,True,37.41231,-119.87465,273d1f78-c432-46c0-8969-26c3f936cc65,10,2017
17.0,True,40.92602,-121.5935,1b49e4e3-7506-4bf4-b86f-fd3ca93fd85b,8,2017
17.0,True,40.69259,-122.17384,00a13d84-415e-4106-aa31-2e664ed9eabf,7,2017
17.0,True,35.556667,-120.474,fbc11fc4-573b-465f-a9ac-a879ee2cdda2,5,2017
17.0,True,36.2771,-120.94328,2d12b95c-3f4e-41bc-a771-8ae2cb80b99e,5,2017
17.0,True,33.88466,-116.99229,48c4b519-eaf5-4ae8-9470-31e8770a70ac,5,2017
16.0,True,35.188,-119.2877,adf741f6-5416-41c5-af26-01240cc361cf,6,2017
16.0,True,34.04412,-116.55326,524b1e23-8921-4195-812d-7ec8ee5020b7,5,2017
16.0,True,36.96642,-119.58292,7272decf-0ae8-47aa-b46c-00fc4cd04816,5,2017
15.0,True,39.87983,-122.5415,a43d0b54-a91e-40ba-b121-2e0f067201b6,8,2017
15.0,True,39.16826,-120.95498,77ab4672-c61f-488f-a165-acb40eeac713,7,2017
15.0,True,41.45589,-120.56933,f568b94d-f388-4231-8aac-ac2572ca872d,7,2017
15.0,True,35.947,-120.87492,c171dc75-9d35-4c58-b787-032067b16ae7,6,2017
15.0,True,38.19906,-120.83484,42f21a81-e0a3-4b4d-b837-2e6e2efd75a4,5,2017
15.0,True,33.56777,-116.08003,b12ae71e-c6c8-4eab-9aab-d17d1879a639,4,2017
14.0,True,34.71796,-120.27077,64779f92-8353-4187-ae56-2b83eb66d7ca,12,2017
14.0,True,34.605358,-120.414875,2fa6f5ce-1c5b-4147-9f1f-9beb01c499af,12,2017
14.0,True,39.8629,-121.6268,97d63e17-e546-49ae-add6-e3b5fa71cb4c,7,2017
14.0,True,35.80375,-120.52508,b9142a59-e3dd-4797-b6ed-c5c847b16f67,6,2017
14.0,True,33.97155,-117.44148,9348a031-c7b3-4165-890a-37a7eb7405db,5,2017
13.0,True,37.89532,-120.84748,6418a3f5-8f76-4b47-9a46-64af91838857,10,2017
13.0,True,38.69775,-120.73757,855e28e2-753b-4c36-bf39-27ace518776d,7,2017
13.0,True,38.67474,-121.06088,fd82cbd0-ec25-461c-aef1-4c0c92060348,7,2017
13.0,False,34.304722,-117.3125,ed40ce35-7338-4f8b-a5ab-e94af6fa7e55,7,2017
12.0,True,39.44257,-121.60683,ea832344-b0c6-4443-b5f0-457c462d911c,9,2017
12.0,True,0.0,0.0,07cb7d4c-a40e-4265-86df-9f3c3c1d6764,6,2017
12.0,True,35.6879,-120.3317,c7e3bcbf-1065-4e45-a4a3-bf0b5ac6aa23,5,2017
12.0,True,33.7866,-117.5048,7fc71135-ee3b-443c-a859-90672936e0c1,4,2017
12.0,True,37.21812,-121.07761,fcb8579e-7469-4c9e-9eac-527264e6f26b,12,1969
11.0,True,38.70289,-122.90217,75fb489f-1e3e-4929-a6fb-a288416b96e0,7,2017
11.0,True,33.913089,-117.096233,64ef64a3-c8b0-48f1-8fec-9cacf8dfcd34,7,2017
10.0,True,40.24789,-122.255,e3ed6829-5211-436a-8e32-ec617c3ebc83,10,2017
10.0,True,37.76888,-120.15846,04b4caff-a62d-465b-b9a7-81986f91c0c3,9,2017
10.0,True,37.10067,-119.32109,e1a5b757-2bc1-440f-b3d1-06cd41171775,9,2017
10.0,True,38.34421,-120.72274,f3c1f59e-b0d5-4c14-976f-ae6c583b2224,8,2017
10.0,False,34.23925,-117.85182,9705ad0d-5bf1-4221-a7c3-3af6d99be3d0,8,2017
10.0,True,39.36902,-120.97586,d9f83833-30c4-448d-b2ca-c5a63791b83d,7,2017
10.0,True,40.48972,-122.38619,2ec4e814-477b-47e7-a36b-4da26f94e277,7,2017
10.0,True,33.77896,-117.24091,e6626b0a-428c-442f-9ec5-591effef172d,7,2017
10.0,True,39.50475,-121.33785,1be14ce2-5e9c-4cc2-89bf-f36cb1d1ccbd,7,2017
10.0,True,33.91806,-116.99321,d4f1fc5e-b877-41ee-b491-8e92ded4984f,7,2017
10.0,True,39.08382,-121.06656,c99fe9af-6d6b-435a-9084-2248905ad251,7,2017
10.0,True,33.90965,-116.9669,294c531a-3299-4038-baa8-c2a92d38d10a,6,2017
10.0,True,117.138741,33.939428,0089929d-0b52-46fe-8982-b096b7616f30,6,2017
10.0,True,35.564124,-118.796513,8bba8daf-8d47-43e7-8593-fdfa2dea5228,6,2017
10.0,True,33.87107,-116.88097,7ea6269d-6ba3-41e1-aff6-b4da1c6611d1,6,2017
10.0,True,39.23205,-121.376,67d31514-620f-49d1-b4bd-a3a92efd48ca,5,2017
10.0,True,34.87128,-118.35296,6fa64139-e5d1-4134-b012-5c1b272ac89a,5,2017
10.0,True,33.94673,-117.17773,fccf2545-cab8-452e-829c-8379054831f0,5,2017
10.0,True,36.44141,-121.34695,b8bdbd12-e3a2-49e0-8d65-7c18b8d584bf,4,2017
0.0,True,38.36685,-122.64001,15b21d31-eadf-47bb-a030-20c531b3077b,10,2017
0.0,True,38.31802,-122.39052,36d55b1a-a2f4-4f40-b57c-48341bb2ace5,10,2017
0.0,False,37.73596,-119.78256,e21384c7-8060-4336-9a71-a006330d9939,9,2017
0.0,False,41.702,-123.508,5948001c-9c7b-4722-9fa4-9f0323886bc0,7,2017
0.0,False,41.338,-120.304,42f93f6b-0ada-4267-8e6e-4674055ed9c8,7,2017
0.0,False,39.75425,-122.17657,47c9e99d-ad11-497f-8238-cfd815423262,7,2017
0.0,False,40.6361,-120.9643,b4eb0b95-1a93-46a5-91f4-5c2b4c7b943c,7,2017
0.0,False,41.86609,-122.73031,1be87788-1bd9-4e97-b92a-63b41fe8abf1,7,2017
0.0,False,33.43513,-117.58252,47e76098-389e-4747-9e89-7ebdc963a485,6,2017
0.0,False,41.841,-123.474,c35027fa-3bc5-423f-a32e-e03b134a102e,6,2017
0.0,False,36.51912,-119.50606,e1fdc15a-5737-4c69-ab9a-7f43d6b4aab8,6,2017
0.0,False,35.85253,-120.80411,5bfc7c8f-0d7f-4b14-903b-00014014c14b,5,2017
0.0,True,39.51158,-121.55633,afb8c00c-ef91-4544-90ce-54722be124af,2,2017
410203.0,True,39.243283,-123.103367,90b0daf7-5d84-42d9-bb35-bb78d4faf950,7,2018
410203.0,True,39.243283,-123.103367,90b0daf7-5d84-42d9-bb35-bb78d4faf950,7,2018
410203.0,True,39.243283,-123.103367,90b0daf7-5d84-42d9-bb35-bb78d4faf950,7,2018
410203.0,True,39.243283,-123.103367,90b0daf7-5d84-42d9-bb35-bb78d4faf950,7,2018
229651.0,True,40.65428,-122.62357,240b1f55-0f4e-448d-a4ce-3ecfec7a6c9d,7,2018
229651.0,True,40.65428,-122.62357,240b1f55-0f4e-448d-a4ce-3ecfec7a6c9d,7,2018
153336.0,True,39.8134,-121.4347,75dafe80-f18a-4a4a-9a37-4b564c5f6014,11,2018
96949.0,True,34.235,-118.70128,92d7aeea-7abf-47a4-bf76-a4fe0fac65c6,11,2018
96949.0,True,34.235,-118.70128,92d7aeea-7abf-47a4-bf76-a4fe0fac65c6,11,2018
96901.0,False,37.6549,-119.88581,29d15973-a999-409e-adf4-486854df44ed,7,2018
90288.0,True,38.80583,-122.18183,97ff14e8-6d08-4214-ad3b-847fa3a0e84a,6,2018
90288.0,True,38.80583,-122.18183,97ff14e8-6d08-4214-ad3b-847fa3a0e84a,6,2018
63311.0,True,40.9425,-122.43,ba818380-4001-46a2-ac04-d5f322cdf3b9,9,2018
63311.0,True,40.9425,-122.43,ba818380-4001-46a2-ac04-d5f322cdf3b9,9,2018
48920.0,True,39.04786,-123.11971,af30fe23-6cfd-4fd6-b2d9-91648eeae814,7,2018
48920.0,True,39.04786,-123.11971,af30fe23-6cfd-4fd6-b2d9-91648eeae814,7,2018
48920.0,True,39.04786,-123.11971,af30fe23-6cfd-4fd6-b2d9-91648eeae814,7,2018
46150.0,False,40.896,-122.219,cb647b06-1772-4d65-8087-0b841fcfb502,8,2018
39387.0,False,41.38544,-121.04386,58e6dde2-eeae-4a9e-be1e-bfd654d4405b,8,2018
38008.0,True,41.893332,-122.534655,d7e7eaca-5716-48b3-bd34-37acea282634,7,2018
36450.0,False,38.349,-119.929,c62fc5e2-2340-49b7-b3d8-b883a266827f,8,2018
23136.0,False,33.69888,-117.52055,5b9e5ea7-1f63-46dd-aabd-8cf407c6f4ba,8,2018
18703.0,True,40.633536,-120.868091,684ded31-5a60-4c05-bbdb-2fb913ca0041,7,2018
15185.0,True,39.0674,-122.59848,25574325-cf1d-4191-bc3d-c50ed0a15f9c,6,2018
13139.0,False,0.0,0.0,999bb931-4f26-4234-bb47-2f0d5b5f6263,7,2018
12300.0,True,38.052055,-120.945482,4efc7855-ecbf-4507-8435-399e23a91fef,6,2018
6974.0,False,38.347395,-119.45186,a81f5149-5ac2-48de-a189-609e46f5fad8,9,2018
4564.0,True,37.39339,-120.34207,3de50f18-061e-40f4-8ee4-8a3d3ef25fb1,6,2018
4531.0,True,34.22685,-118.93444,bc95da49-28a0-4e56-88d9-72e7455063c0,11,2018
4500.0,False,0.0,0.0,0f754948-aba7-4423-b8f6-079f68d4d294,10,2018
4064.0,False,37.571,-119.118,b17eb5bf-c44a-4e13-99d0-bbdf5e8f8f67,6,2018
3889.0,True,40.22027778,-122.18,8f633ae7-b5f0-455f-a60e-13d9566e5844,10,2018
3716.0,True,40.35068,-121.77867,299d84d9-ff65-4669-bcd7-cb5abb191c75,6,2018
3674.0,False,41.07944,-123.688056,d3ead5e1-12bb-4d27-8c1d-c723c0747265,8,2018
3380.0,False,34.48229,-118.60858,4fa2e1e0-a920-4991-beb6-3c080b6c1500,9,2018
2995.0,False,35.97896,-119.98329,0ba9a90d-6615-4fa8-9a10-3efb660437ca,8,2018
2956.0,True,39.94355,-122.3571,22fc8e84-ae8e-4a10-a9f3-828464616253,6,2018
2950.0,True,35.37444,-118.83556,676aa48b-d962-4026-a354-db047f14233f,8,2018
2883.0,False,36.6734,-118.21881,09395db0-1c76-43c3-a3db-d18081b31a35,7,2018
2490.0,True,38.69601,-122.44468,db2344ac-f195-4f94-8999-e8c8ebb4a7a2,9,2018
2290.0,True,39.64978,-122.58218,1d926fc4-0f23-47dd-a750-5e7fac4ad416,6,2018
2225.0,True,35.847778,-120.343056,c7152819-8f07-489c-a219-b58bed82733e,8,2018
2162.0,True,38.431278,-122.043747,2ce8de99-7e66-4de8-9426-48a4fc8500ac,8,2018
2100.0,False,41.29363,-120.11461,656c37d9-6876-47ba-bf8e-ec6c351c3595,7,2018
2070.0,True,37.40208,-118.50235,3d866877-330a-4a14-b5bd-48675955af64,2,2018
1900.0,True,40.99344,-121.52225,ce93c72c-eb9c-4176-a2b6-7750a4a6bb20,8,2018
1756.0,True,36.85156,-120.77206,92c441f3-4729-4ba5-890f-fb7693725275,5,2018
1751.0,False,40.616251,-123.52019,3506eaf5-e815-4a7f-9c52-816fe5eee7d5,9,2018
1678.0,True,40.50318,-122.42308,b900fe52-8900-4578-9745-58036920a1ab,6,2018
1500.0,False,38.21396,-121.9424,b8fe54be-15a8-4088-b0bb-16992df93a7e,11,2018
1500.0,False,35.73629,-120.75593,d963ff00-9c98-4bc6-a3b3-4856d8192e87,6,2018
1352.0,False,34.5486,-118.31138,5340807b-1be1-4894-b446-c81c46456641,6,2018
1350.0,False,34.095568,-116.958806,b90be7b6-e9ec-4a18-a910-957f700c6ed6,7,2018
1314.0,True,36.40755,-120.99322,df2538f9-20c9-4d40-9a64-9d6334b6f7d6,6,2018
1265.0,True,36.71537,-118.08449,a339b368-ec58-463e-9a26-9af37c938f49,4,2018
1261.0,True,33.62924,-117.05992,693a86e6-8985-4e70-8ba8-869786ff538b,5,2018
1200.0,False,39.186144,-121.792885,ea58640a-7837-4d93-a145-96e48b7df8ee,7,2018
1120.0,False,39.268611,-120.658333,d8235a76-7b43-4e23-8f60-dc308c250fab,9,2018
1014.0,False,35.11416667,-120.09222222,8dd81979-48ba-48db-bb24-e4f1bf85d262,8,2018
993.0,True,35.387408,-118.817934,53a9be88-6d10-483e-8dc7-59cb84326ab8,7,2018
972.0,False,39.82877,-123.08489,fa745e18-be7a-42e0-b3c7-30333ddcf3aa,7,2018
962.0,True,39.77124,-121.76859,3c17be70-66f8-4df2-97be-873fe924d99c,7,2018
856.0,True,40.33682,-121.93908,3b576efa-90b7-4b87-983d-b38630e10576,7,2018
825.0,True,38.42623,-120.95408,be804253-e994-4f40-9e07-5c215533231c,7,2018
822.0,True,38.59694444,-121.99388889,e51ff5f0-09d5-42f3-8bed-c1c6eb85d245,7,2018
700.0,True,38.82426,-121.451307,4f3f4f66-871c-4d50-bd3f-f641210552c9,8,2018
668.0,True,35.79012,-118.7393,b83feee5-a799-4481-bd25-1d4cc3befd7d,8,2018
650.0,True,36.00912,-120.82226,3bb731cc-eb21-421f-b5f5-4949346dc316,8,2018
646.0,False,40.3768,-120.36403,b307b3b5-529a-4dd0-ad30-e678180a6174,6,2018
640.0,True,37.75646,-121.60646,d0e1cdc0-9dea-467a-8ae8-040e0f94178d,7,2018
573.0,True,37.83388,-120.61746,849ad1a0-472b-4cc6-a513-030491fa1ffb,9,2018
550.0,True,39.36529,-121.51707,7ee82e4f-f5e8-4278-b4e7-e82c390b395e,10,2018
513.0,True,36.378333,-120.901167,5228fabc-64f6-4ccf-aedc-dc1e781277a6,6,2018
504.0,True,32.833674,-116.7311,2a1c14d1-2a88-4564-bd09-585e09ffc9a7,7,2018
484.0,True,37.75375,-121.57918,503cf916-4f56-4be7-8083-730122f686dc,5,2018
441.0,True,40.316137,-120.45053,218619b5-ad0c-4238-8e31-ab6d98932a73,6,2018
400.0,True,36.35502,-121.1563,7fc0b9c8-dec7-430d-9790-1bbebae404eb,9,2018
375.0,True,35.95515,-120.86256,8811a5f8-b99a-454a-9af5-6753579c8d45,6,2018
367.0,False,35.51777778,-118.6525,5eab06a3-5deb-4934-98a7-7c42eb86cbf9,8,2018
365.0,True,33.07892,-116.91845,2b56b06d-46d6-43f2-b474-2598dd163e82,7,2018
360.0,True,37.38789,-119.68912,6b6dff76-8fab-4852-a71c-e735f87bd6fa,9,2018
347.0,True,39.59872,-121.78208,a3ba8fc0-37f7-4c1a-9386-627d3369a03e,6,2018
338.0,False,37.735461,-118.970443,574b0b35-4c66-44ac-8797-3eadf09e495d,7,2018
328.0,True,40.52909,-122.17457,9fe34773-10d3-419a-a6f5-4ddb2d43a145,6,2018
320.0,True,37.449425,-121.88807,0dd9bca6-35b9-4a75-8f3b-a5e57e1b90e7,7,2018
316.0,True,38.539806,-121.059979,29a5f777-bea5-411e-9139-fe0d094616b0,7,2018
300.0,True,40.60402,-122.9144,70ff3ebc-0d1f-43eb-ab56-1ff13fe9c9e3,6,2018
