Index_Num,Station_ID,Pcpn_In,Avg_Pcpn,Avg_Pcpn_Percent,Month,Year
674,APU,0.0,0.06,0,7,2013
675,APU,0.0,0.12,0,8,2013
676,APU,1.04,0.33,315,9,2013
677,APU,0.0,2.32,0,10,2013
678,APU,0.94,4.42,21,11,2013
679,APU,0.52,7.24,7,12,2013
680,APU,0.15,8.84,2,1,2014
681,APU,13.36,6.69,200,2,2014
682,APU,4.97,4.99,100,3,2014
683,APU,2.03,2.69,75,4,2014
684,APU,0.0,0.83,0,5,2014
685,APU,0.0,0.31,0,6,2014
686,APU,0.0,0.06,0,7,2014
687,APU,0.01,0.12,8,8,2014
688,APU,0.81,0.33,245,9,2014
689,APU,1.35,2.32,58,10,2014
690,APU,3.91,4.42,88,11,2014
691,APU,17.37,7.24,240,12,2014
692,APU,0.05,8.84,1,1,2015
693,APU,5.88,6.69,88,2,2015
694,APU,0.21,4.99,4,3,2015
695,APU,1.6,2.69,59,4,2015
696,APU,0.05,0.06,83,7,2015
697,APU,0.0,0.12,0,8,2015
698,APU,0.76,0.33,230,9,2015
699,APU,0.0,2.32,0,10,2019
700,APU,1.58,4.42,36,11,2019
701,APU,12.44,7.24,172,12,2019
702,APU,3.92,8.84,44,1,2020
703,APU,0.0,6.69,0,2,2020
704,APU,1.8,4.99,36,3,2020
705,APU,1.16,2.69,43,4,2020
706,APU,2.6,0.83,313,5,2020
707,APU,0.0,0.31,0,6,2020
708,APU,0.0,0.06,0,7,2020
709,APU,0.12,0.12,100,8,2020
710,APU,0.0,0.33,0,9,2020
711,APU,0.0,2.32,0,10,2020
712,APU,2.52,4.42,57,11,2020
713,APU,2.88,7.24,40,12,2020
714,APU,5.08,8.84,57,1,2021
715,APU,2.76,6.69,41,2,2021
716,APU,2.88,4.99,58,3,2021
717,APU,0.16,2.69,6,4,2021
718,APU,0.0,0.83,0,5,2021
719,APU,0.0,0.31,0,6,2021
720,APU,0.0,0.06,0,7,2021
721,APU,0.0,0.12,0,8,2021
722,APU,0.08,0.33,24,9,2021
723,APU,14.88,1.96,759,10,2021
724,APU,2.88,4.14,70,11,2021
725,APU,12.08,8.43,143,12,2021
726,APU,1.72,7.64,23,1,2022
727,APU,0.04,7.67,1,2,2022
728,APU,1.64,5.68,29,3,2022
729,APU,2.72,2.41,113,4,2022
730,APU,0.24,1.67,14,5,2022
731,APU,0.48,0.38,126,6,2022
732,APU,0.0,0.01,0,7,2022
733,APU,0.0,0.04,0,8,2022
734,APU,1.6,0.17,941,9,2022
735,APU,0.0,1.96,0,10,2022
736,APU,2.64,4.14,64,11,2022
737,APU,12.91,8.43,153,12,2022
738,APU,15.3,7.64,200,1,2023
739,APU,5.04,7.67,66,2,2023
740,APU,15.0,5.68,264,3,2023
741,APU,0.6,2.41,25,4,2023
742,APU,1.6,1.67,96,5,2023
743,APU,0.0,0.38,0,6,2023
744,ARR,0.0,1.58,0,10,2006
745,ARR,0.8,4.19,19,11,2006
746,ARR,0.0,7.17,0,12,2006
747,ARR,1.53,8.09,19,1,2007
748,ARR,1.6,8.63,19,2,2007
749,ARR,0.73,6.62,11,3,2007
750,ARR,1.85,3.54,52,4,2007
751,ARR,0.0,1.05,0,5,2007
752,ARR,0.0,0.14,0,6,2007
753,ARR,0.0,0.21,0,7,2007
754,ARR,1.56,0.35,446,8,2007
755,ARR,1.5,0.85,176,9,2007
756,ARR,0.0,1.58,0,10,2007
757,ARR,2.5,4.19,60,11,2007
758,ARR,7.21,7.17,101,12,2007
759,ARR,24.04,8.09,297,1,2008
760,ARR,4.72,8.63,55,2,2008
761,ARR,0.41,6.62,6,3,2008
762,ARR,0.0,3.54,0,4,2008
763,ARR,2.33,1.05,222,5,2008
764,ARR,0.0,0.14,0,6,2008
765,ARR,0.0,0.35,0,8,2008
766,ARR,0.0,1.58,0,10,2008
767,ARR,6.35,7.17,89,12,2008
768,ARR,0.4,8.09,5,1,2009
769,ARR,0.59,6.62,9,3,2009
770,ARR,0.1,3.54,3,4,2009
771,ARR,0.0,1.05,0,5,2009
772,ARR,1.87,1.58,118,10,2009
773,ARR,7.03,7.17,98,12,2009
774,ARR,0.59,6.62,9,3,2010
775,ARR,2.52,1.58,159,10,2010
776,ARR,1.1,8.09,14,1,2011
777,ARR,0.0,0.35,0,8,2011
778,ARR,0.37,0.85,44,9,2011
779,ARR,1.74,1.58,110,10,2011
780,ARR,0.37,7.17,5,12,2011
781,ARR,2.38,8.63,28,2,2012
782,ARR,0.0,0.14,0,6,2012
783,ARR,0.0,0.35,0,8,2012
784,ARR,0.64,0.85,75,9,2012
785,ARR,2.62,4.19,63,11,2012
786,ARR,0.0,0.14,0,6,2013
787,ARR,3.35,1.58,212,10,2013
788,ARR,0.9,7.17,13,12,2013
789,ARR,2.98,8.63,35,2,2014
790,ARR,0.0,1.58,0,10,2014
791,ARR,0.19,1.58,12,10,2019
792,ARR,4.81,4.19,115,11,2019
793,ARR,7.54,7.17,105,12,2019
794,ARR,0.69,8.09,9,1,2020
795,ARR,0.43,8.63,5,2,2020
796,ARR,0.0,6.62,0,3,2020
797,ARR,0.23,3.54,6,4,2020
798,ARR,0.19,1.05,18,5,2020
799,ARR,1.18,0.14,843,6,2020
800,ARR,0.0,0.21,0,7,2020
801,ARR,0.02,0.35,6,8,2020
802,ARR,0.0,0.85,0,9,2020
803,ARR,0.05,1.58,3,10,2020
804,ARR,1.1,4.19,26,11,2020
805,ARR,2.57,7.17,36,12,2020
806,ARR,6.12,8.09,76,1,2021
807,ARR,0.86,8.63,10,2,2021
808,ARR,0.24,6.62,4,3,2021
809,ARR,0.03,3.54,1,4,2021
810,ARR,0.05,1.05,5,5,2021
811,ARR,0.08,0.14,57,6,2021
812,ARR,0.25,0.21,119,7,2021
813,ARR,0.05,0.35,14,8,2021
814,ARR,0.0,0.85,0,9,2021
815,ASM,0.45,1.01,45,10,2006
816,ASM,0.46,2.55,18,11,2006
817,ASM,3.42,4.5,76,12,2006
818,ASM,1.09,4.74,23,1,2007
819,ASM,4.67,4.65,100,2,2007
820,ASM,2.35,4.17,56,3,2007
821,ASM,2.45,2.89,85,4,2007
822,ASM,0.26,1.0,26,5,2007
823,ASM,0.0,0.25,0,6,2007
824,ASM,0.0,0.04,0,7,2007
825,ASM,0.08,0.09,89,8,2007
826,ASM,0.84,0.36,233,9,2007
827,ASM,1.13,1.01,112,10,2007
828,ASM,0.62,2.55,24,11,2007
829,ASM,5.22,4.5,116,12,2007
830,ASM,6.57,4.74,139,1,2008
831,ASM,6.3,4.65,135,2,2008
832,ASM,0.54,4.17,13,3,2008
833,ASM,0.0,2.89,0,4,2008
834,ASM,0.93,1.0,93,5,2008
835,ASM,0.0,0.25,0,6,2008
836,ASM,0.13,0.04,325,7,2008
837,ASM,0.0,0.09,0,8,2008
838,ASM,0.0,0.36,0,9,2008
839,ASM,0.32,1.01,32,10,2008
840,ASM,3.46,2.55,136,11,2008
841,ASM,3.65,4.5,81,12,2008
842,ASM,3.41,4.74,72,1,2009
843,ASM,6.44,4.65,138,2,2009
844,ASM,1.98,4.17,47,3,2009
845,ASM,1.21,2.89,42,4,2009
846,ASM,0.78,1.0,78,5,2009
847,ASM,1.5,0.25,600,6,2009
848,ASM,0.0,0.04,0,7,2009
849,ASM,0.07,0.09,78,8,2009
850,ASM,0.0,0.36,0,9,2009
851,ASM,3.8,1.01,376,10,2009
852,ASM,0.22,2.55,9,11,2009
853,ASM,5.72,4.5,127,12,2009
854,ASM,5.85,4.74,123,1,2010
855,ASM,5.98,4.65,129,2,2010
856,ASM,2.92,4.17,70,3,2010
857,ASM,5.66,2.89,196,4,2010
858,ASM,0.49,1.0,49,5,2010
859,ASM,0.0,0.25,0,6,2010
860,ASM,0.0,0.04,0,7,2010
861,ASM,0.0,0.09,0,8,2010
862,ASM,0.03,0.36,8,9,2010
863,ASM,2.22,1.01,220,10,2010
864,ASM,6.78,2.55,266,11,2010
865,ASM,13.63,4.5,303,12,2010
866,ASM,1.88,4.74,40,1,2011
867,ASM,4.67,4.65,100,2,2011
868,ASM,7.78,4.17,187,3,2011
869,ASM,0.79,2.89,27,4,2011
870,ASM,1.98,1.0,198,5,2011
871,ASM,0.97,0.25,388,6,2011
872,ASM,0.0,0.04,0,7,2011
873,ASM,0.33,0.09,367,8,2011
874,ASM,0.02,0.36,6,9,2011
875,ASM,2.2,1.01,218,10,2011
876,ASM,1.69,2.55,66,11,2011
877,ASM,0.0,4.5,0,12,2011
878,ASM,4.39,4.74,93,1,2012
879,ASM,1.55,4.65,33,2,2012
880,ASM,2.98,4.17,71,3,2012
881,ASM,4.97,2.89,172,4,2012
882,ASM,0.07,1.0,7,5,2012
883,ASM,0.0,0.25,0,6,2012
884,ASM,0.0,0.04,0,7,2012
885,ASM,0.0,0.09,0,8,2012
886,ASM,0.0,0.36,0,9,2012
887,ASM,1.94,1.01,192,10,2012
888,ASM,1.46,2.55,57,11,2012
889,ASM,6.92,4.5,154,12,2012
890,ASM,1.81,4.74,38,1,2013
891,ASM,1.37,4.65,29,2,2013
892,ASM,0.98,4.17,24,3,2013
893,ASM,0.53,2.89,18,4,2013
894,ASM,0.37,1.0,37,5,2013
895,ASM,0.0,0.25,0,6,2013
896,ASM,0.0,0.04,0,7,2013
897,ASM,0.0,0.09,0,8,2013
898,ASM,0.0,0.36,0,9,2013
899,ASM,0.0,1.01,0,10,2013
900,ASM,0.53,2.55,21,11,2013
901,ASM,0.59,4.5,13,12,2013
902,ASM,0.7,4.74,15,1,2014
903,ASM,3.22,4.65,69,2,2014
904,ASM,3.29,4.17,79,3,2014
905,ASM,2.81,2.89,97,4,2014
906,ASM,1.06,1.0,106,5,2014
907,ASM,0.0,0.25,0,6,2014
908,ASM,0.06,0.04,150,7,2014
909,ASM,0.03,0.09,33,8,2014
910,ASM,0.0,1.01,0,10,2014
911,ASM,1.95,2.55,76,11,2014
912,ASM,4.85,4.5,108,12,2014
913,ASM,0.08,4.74,2,1,2015
914,ASM,2.82,4.65,61,2,2015
915,ASM,0.27,4.17,6,3,2015
916,ASM,0.99,2.89,34,4,2015
917,ASM,0.0,1.01,0,10,2019
918,ASM,2.91,2.55,114,11,2019
919,ASM,4.09,4.5,91,12,2019
920,ASM,0.81,4.74,17,1,2020
921,ASM,0.43,4.65,9,2,2020
922,ASM,3.57,4.17,86,3,2020
923,ASM,4.43,2.89,153,4,2020
924,ASM,1.31,1.0,131,5,2020
925,ASM,0.0,0.25,0,6,2020
926,ASM,0.0,0.04,0,7,2020
927,ASM,0.02,0.09,22,8,2020
928,ASM,0.0,0.36,0,9,2020
929,ASM,0.0,1.01,0,10,2020
930,ASM,0.66,2.55,26,11,2020
931,ASM,1.53,4.5,34,12,2020
932,ASM,3.13,4.74,66,1,2021
933,ASM,1.01,4.65,22,2,2021
934,ASM,2.2,4.17,53,3,2021
935,ASM,0.34,2.89,12,4,2021
936,ASM,0.1,1.0,10,5,2021
937,ASM,0.09,0.25,36,6,2021
938,ASM,0.16,0.04,400,7,2021
939,ASM,0.01,0.09,11,8,2021
940,ASM,0.08,0.36,22,9,2021
941,ASM,2.72,1.23,221,10,2021
942,ASM,0.24,2.37,10,11,2021
943,ASM,9.96,4.11,242,12,2021
944,ASM,0.01,4.64,0,1,2022
945,ASM,0.55,4.55,12,2,2022
946,ASM,1.34,4.19,32,3,2022
947,ASM,1.39,2.45,57,4,2022
948,ASM,0.0,1.19,0,5,2022
949,ASM,0.07,0.41,17,6,2022
950,ASM,0.0,0.1,0,7,2022
951,ASM,0.0,0.03,0,8,2022
952,ASM,0.35,0.17,206,9,2022
953,ASM,0.0,1.23,0,10,2022
954,ASM,3.13,2.37,132,11,2022
955,ASM,8.03,4.11,195,12,2022
956,ASM,13.66,4.64,294,1,2023
957,ASM,9.66,4.55,212,2,2023
958,ASM,20.75,4.19,495,3,2023
959,ASM,0.38,2.45,16,4,2023
960,ASM,0.38,1.19,32,5,2023
961,ASM,0.27,0.41,66,6,2023
962,ASM,0.0,0.1,0,7,2023
963,ASM,1.58,0.03,5267,8,2023
964,ATW,0.0,1.2,0,10,2006
965,ATW,1.7,3.6,47,11,2006
966,ATW,4.44,4.0,111,12,2006
967,ATW,1.06,7.4,14,1,2007
968,ATW,7.54,6.9,109,2,2007
969,ATW,3.32,5.2,64,3,2007
970,ATW,3.6,3.1,116,4,2007
971,ATW,0.6,1.7,35,5,2007
972,ATW,0.1,1.0,10,6,2007
973,ATW,0.0,0.3,0,7,2007
974,ATW,0.0,0.3,0,8,2007
975,ATW,0.31,0.5,62,9,2007
976,ATW,0.9,1.2,75,10,2007
977,ATW,0.81,3.6,23,11,2007
978,ATW,6.63,4.0,166,12,2007
979,ATW,8.83,7.4,119,1,2008
980,ATW,9.81,6.9,142,2,2008
981,ATW,1.11,5.2,21,3,2008
982,ATW,0.31,3.1,10,4,2008
983,ATW,1.5,1.7,88,5,2008
984,ATW,0.41,1.0,41,6,2008
985,ATW,0.31,0.3,103,7,2008
986,ATW,0.0,0.3,0,8,2008
987,ATW,0.0,0.5,0,9,2008
988,ATW,0.0,1.2,0,10,2008
989,ATW,0.41,3.6,11,11,2008
990,ATW,6.61,4.0,165,12,2008
991,ATW,4.72,7.4,64,1,2009
992,ATW,7.85,6.9,114,2,2009
993,ATW,2.31,5.2,44,3,2009
994,ATW,3.01,3.1,97,4,2009
995,ATW,1.71,1.7,101,5,2009
996,ATW,1.93,1.0,193,6,2009
997,ATW,0.11,0.3,37,7,2009
998,ATW,0.0,0.3,0,8,2009
999,ATW,0.0,0.5,0,9,2009
1000,ATW,0.0,1.2,0,10,2009
1001,ATW,0.14,3.6,4,11,2009
1002,ATW,6.62,4.0,166,12,2009
1003,ATW,5.82,7.4,79,1,2010
1004,ATW,9.32,6.9,135,2,2010
1005,ATW,4.23,5.2,81,3,2010
1006,ATW,7.14,3.1,230,4,2010
1007,ATW,1.62,1.7,95,5,2010
1008,ATW,0.61,1.0,61,6,2010
1009,ATW,0.0,0.3,0,8,2010
1010,ATW,0.0,0.5,0,9,2010
1011,ATW,3.73,1.2,311,10,2010
1012,ATW,5.27,3.6,146,11,2010
1013,ATW,21.32,4.0,533,12,2010
1014,ATW,2.24,7.4,30,1,2011
1015,ATW,4.33,6.9,63,2,2011
1016,ATW,9.94,5.2,191,3,2011
1017,ATW,1.64,3.1,53,4,2011
1018,ATW,4.63,1.7,272,5,2011
1019,ATW,1.12,1.0,112,6,2011
1020,ATW,1.13,0.3,377,7,2011
1021,ATW,0.54,0.3,180,8,2011
1022,ATW,0.73,0.5,146,9,2011
1023,ATW,3.32,1.2,277,10,2011
1024,ATW,2.32,3.6,64,11,2011
1025,ATW,0.01,4.0,0,12,2011
1026,ATW,6.71,7.4,91,1,2012
1027,ATW,2.03,6.9,29,2,2012
1028,ATW,4.93,5.2,95,3,2012
1029,ATW,4.92,3.1,159,4,2012
1030,ATW,1.0,1.7,59,5,2012
1031,ATW,0.31,1.0,31,6,2012
1032,ATW,0.2,0.3,67,7,2012
1033,ATW,0.5,0.3,167,8,2012
1034,ATW,0.01,0.5,2,9,2012
1035,ATW,0.98,1.2,82,10,2012
1036,ATW,3.7,3.6,103,11,2012
1037,ATW,10.11,4.0,253,12,2012
1038,ATW,3.03,7.4,41,1,2013
1039,ATW,1.21,6.9,18,2,2013
1040,ATW,0.98,5.2,19,3,2013
1041,ATW,1.58,3.1,51,4,2013
1042,ATW,1.74,1.7,102,5,2013
1043,ATW,0.74,1.0,74,6,2013
1044,ATW,0.52,0.3,173,7,2013
1045,ATW,0.44,0.3,147,8,2013
1046,ATW,0.51,0.5,102,9,2013
1047,ATW,0.66,1.2,55,10,2013
1048,ATW,0.71,3.6,20,11,2013
1049,ATW,1.39,4.0,35,12,2013
1050,ATW,1.53,7.4,21,1,2014
1051,ATW,4.5,6.9,65,2,2014
1052,ATW,3.52,5.2,68,3,2014
1053,ATW,3.69,3.1,119,4,2014
1054,ATW,1.57,1.7,92,5,2014
1055,ATW,0.1,0.3,33,7,2014
1056,ATW,0.77,0.3,257,8,2014
1057,ATW,1.26,0.5,252,9,2014
1058,ATW,0.04,1.2,3,10,2014
1059,ATW,5.03,4.0,126,12,2014
1060,ATW,0.26,7.4,4,1,2015
1061,ATW,4.21,6.9,61,2,2015
1062,ATW,0.5,5.2,10,3,2015
1063,ATW,1.67,3.1,54,4,2015
1064,ATW,2.71,1.7,159,5,2015
1065,ATW,1.73,1.0,173,6,2015
1066,ATW,4.15,0.3,1383,7,2015
1067,ATW,0.07,0.3,23,8,2015
1068,ATW,0.43,0.5,86,9,2015
1069,ATW,0.0,1.2,0,10,2019
1070,ATW,3.95,3.6,110,11,2019
1071,ATW,6.22,4.0,156,12,2019
1072,ATW,1.3,7.4,18,1,2020
1073,ATW,0.72,6.9,10,2,2020
1074,ATW,3.86,5.2,74,3,2020
1075,ATW,4.49,3.1,145,4,2020
1076,ATW,0.87,1.7,51,5,2020
1077,ATW,0.1,1.0,10,6,2020
1078,ATW,0.01,0.3,3,7,2020
1079,ATW,0.01,0.3,3,8,2020
1080,ATW,0.02,0.5,4,9,2020
1081,ATW,0.0,1.2,0,10,2020
1082,ATW,1.33,3.6,37,11,2020
1083,ATW,2.31,4.0,58,12,2020
1084,ATW,3.93,7.4,53,1,2021
1085,ATW,1.36,6.9,20,2,2021
1086,ATW,3.49,5.2,67,3,2021
1087,ATW,0.49,3.1,16,4,2021
1088,ATW,0.01,1.7,1,5,2021
1089,ATW,0.18,1.0,18,6,2021
1090,ATW,0.52,0.3,173,7,2021
1091,ATW,0.16,0.3,53,8,2021
1092,ATW,0.0,0.5,0,9,2021
1093,ATW,3.05,1.34,228,10,2021
1094,ATW,0.58,3.85,15,11,2021
1095,ATW,12.92,6.18,209,12,2021
1096,ATW,0.16,6.93,2,1,2022
1097,ATW,1.77,6.18,29,2,2022
1098,ATW,2.1,5.3,40,3,2022
1099,ATW,2.75,3.58,77,4,2022
1100,ATW,0.04,2.08,2,5,2022
1101,ATW,0.33,0.73,45,6,2022
1102,ATW,0.01,0.57,2,7,2022
1103,ATW,1.17,0.34,344,8,2022
1104,ATW,0.25,0.42,60,9,2022
1105,ATW,0.0,1.34,0,10,2022
1106,ATW,4.29,3.85,111,11,2022
1107,ATW,12.47,6.18,202,12,2022
1108,ATW,17.05,6.93,246,1,2023
1109,ATW,3.57,6.18,58,2,2023
1110,ATW,30.69,5.3,579,3,2023
1111,ATW,1.93,3.58,54,4,2023
1112,ATW,2.35,2.08,113,5,2023
1113,ATW,1.75,0.73,240,6,2023
1114,ATW,0.36,0.57,63,7,2023
1115,ATW,2.48,0.34,729,8,2023
1116,AUB,0.0,2.0,0,10,2006
1117,AUB,1.89,4.23,45,11,2006
1118,AUB,4.41,5.72,77,12,2006
1119,AUB,0.1,6.98,1,1,2007
1120,AUB,9.4,5.7,165,2,2007
1121,AUB,0.02,5.11,0,3,2007
1122,AUB,2.71,2.92,93,4,2007
1123,AUB,0.72,1.18,61,5,2007
1124,AUB,0.05,0.34,15,6,2007
1125,AUB,0.0,0.09,0,7,2007
1126,AUB,0.0,0.09,0,8,2007
1127,AUB,0.22,0.35,63,9,2007
1128,AUB,1.25,2.0,63,10,2007
1129,AUB,4.46,5.72,78,12,2007
1130,AUB,6.91,6.98,99,1,2008
1131,AUB,3.98,5.7,70,2,2008
1132,AUB,0.92,5.11,18,3,2008
1133,AUB,0.32,2.92,11,4,2008
1134,AUB,0.06,1.18,5,5,2008
1135,AUB,0.0,0.34,0,6,2008
1136,AUB,0.0,0.09,0,7,2008
1137,AUB,0.0,0.09,0,8,2008
1138,AUB,0.0,0.35,0,9,2008
1139,AUB,0.88,2.0,44,10,2008
1140,AUB,2.63,4.23,62,11,2008
1141,AUB,3.06,5.72,53,12,2008
1142,AUB,3.21,6.98,46,1,2009
1143,AUB,6.38,5.7,112,2,2009
1144,AUB,3.81,5.11,75,3,2009
1145,AUB,1.49,2.92,51,4,2009
1146,AUB,3.61,1.18,306,5,2009
1147,AUB,0.45,0.34,132,6,2009
1148,AUB,0.0,0.09,0,7,2009
1149,AUB,0.0,0.09,0,8,2009
1150,AUB,0.2,0.35,57,9,2009
1151,AUB,2.25,2.0,113,10,2009
1152,AUB,0.57,4.23,13,11,2009
1153,AUB,4.22,5.72,74,12,2009
1154,AUB,7.63,6.98,109,1,2010
1155,AUB,4.17,5.7,73,2,2010
1156,AUB,3.29,5.11,64,3,2010
1157,AUB,5.11,2.92,175,4,2010
1158,AUB,2.26,1.18,192,5,2010
1159,AUB,0.06,0.34,18,6,2010
1160,AUB,0.0,0.09,0,7,2010
1161,AUB,0.0,0.09,0,8,2010
1162,AUB,0.0,0.35,0,9,2010
1163,AUB,3.19,2.0,160,10,2010
1164,AUB,4.8,4.23,113,11,2010
1165,AUB,10.69,5.72,187,12,2010
1166,AUB,2.25,6.98,32,1,2011
1167,AUB,6.32,5.7,111,2,2011
1168,AUB,12.13,5.11,237,3,2011
1169,AUB,0.58,2.92,20,4,2011
1170,AUB,2.67,1.18,226,5,2011
1171,AUB,2.97,0.34,874,6,2011
1172,AUB,0.0,0.09,0,7,2011
1173,AUB,0.0,0.09,0,8,2011
1174,AUB,0.0,0.35,0,9,2011
1175,AUB,2.9,2.0,145,10,2011
1176,AUB,0.84,4.23,20,11,2011
1177,AUB,0.03,5.72,1,12,2011
1178,AUB,0.9,6.98,13,1,2012
1179,AUB,1.81,5.7,32,2,2012
1180,AUB,10.15,5.11,199,3,2012
1181,AUB,6.47,2.92,222,4,2012
1182,AUB,0.09,1.18,8,5,2012
1183,AUB,0.21,0.34,62,6,2012
1184,AUB,0.03,0.09,33,7,2012
1185,AUB,0.0,0.09,0,8,2012
1186,AUB,0.0,0.35,0,9,2012
1187,AUB,1.95,2.0,98,10,2012
1188,AUB,7.93,4.23,187,11,2012
1189,AUB,11.19,5.72,196,12,2012
1190,AUB,0.63,6.98,9,1,2013
1191,AUB,0.5,5.7,9,2,2013
1192,AUB,1.49,5.11,29,3,2013
1193,AUB,1.64,2.92,56,4,2013
1194,AUB,0.72,1.18,61,5,2013
1195,AUB,0.89,0.34,262,6,2013
1196,AUB,0.0,0.09,0,7,2013
1197,AUB,0.0,0.09,0,8,2013
1198,AUB,0.37,0.35,106,9,2013
1199,AUB,0.19,2.0,10,10,2013
1200,AUB,1.68,4.23,40,11,2013
1201,AUB,0.41,5.72,7,12,2013
1202,AUB,0.56,6.98,8,1,2014
1203,AUB,4.93,5.7,86,2,2014
1204,AUB,4.96,5.11,97,3,2014
1205,AUB,1.79,2.92,61,4,2014
1206,AUB,0.01,0.09,11,7,2014
1207,AUB,0.97,0.35,277,9,2014
1208,AUB,0.38,2.0,19,10,2014
1209,AUB,3.67,4.23,87,11,2014
1210,AUB,12.74,5.72,223,12,2014
1211,AUB,0.0,6.98,0,1,2015
1212,AUB,3.26,5.7,57,2,2015
1213,AUB,0.25,5.11,5,3,2015
1214,AUB,1.45,2.92,50,4,2015
1215,AUB,0.36,1.18,31,5,2015
1216,AUB,0.24,0.34,71,6,2015
1217,AUB,0.0,0.09,0,7,2015
1218,AUB,0.0,0.09,0,8,2015
1219,AUB,0.09,0.35,26,9,2015
1220,AUB,0.01,2.0,1,10,2019
1221,AUB,0.55,4.23,13,11,2019
1222,AUB,4.38,5.72,77,12,2019
1223,AUB,2.44,6.98,35,1,2020
1224,AUB,1.3,5.7,23,2,2020
1225,AUB,0.3,5.11,6,3,2020
1226,AUB,3.48,2.92,119,4,2020
1227,AUB,2.34,1.18,198,5,2020
1228,AUB,1.16,0.34,341,6,2020
1229,AUB,0.01,0.09,11,7,2020
1230,AUB,0.01,0.09,11,8,2020
1231,AUB,0.01,0.35,3,9,2020
1232,AUB,0.0,2.0,0,10,2020
1233,AUB,1.93,4.23,46,11,2020
1234,AUB,2.82,5.72,49,12,2020
1235,AUB,5.05,6.98,72,1,2021
1236,AUB,4.25,5.7,75,2,2021
1237,AUB,3.1,5.11,61,3,2021
1238,AUB,0.2,2.92,7,4,2021
1239,AUB,0.08,1.18,7,5,2021
1240,AUB,0.01,0.34,3,6,2021
1241,AUB,0.0,0.09,0,7,2021
1242,AUB,0.0,0.09,0,8,2021
1243,AUB,0.16,0.35,46,9,2021
1244,AUB,9.97,1.42,702,10,2021
1245,AUB,1.35,3.38,40,11,2021
1246,AUB,11.35,5.97,190,12,2021
1247,AUB,0.34,5.6,6,1,2022
1248,AUB,0.21,5.68,4,2,2022
1249,AUB,0.56,4.92,11,3,2022
1250,AUB,4.44,2.68,166,4,2022
1251,AUB,0.09,1.59,6,5,2022
1252,AUB,0.8,0.5,160,6,2022
1253,AUB,0.0,0.0,0,7,2022
1254,AUB,0.0,0.05,0,8,2022
1255,AUB,0.0,1.42,0,10,2022
1256,AUB,4.34,3.38,128,11,2022
1257,AUB,5.48,5.97,92,12,2022
1258,AUB,13.53,5.6,242,1,2023
1259,AUB,3.95,5.68,70,2,2023
1260,AUB,8.06,4.92,164,3,2023
1261,AUB,2.1,2.68,78,4,2023
1262,AUB,1.13,1.59,71,5,2023
1263,AUB,0.0,0.5,0,6,2023
1264,AUB,0.0,0.0,0,7,2023
1265,BBE,0.01,1.12,1,10,2006
1266,BBE,0.08,2.16,4,11,2006
1267,BBE,1.04,3.72,28,12,2006
1268,BBE,0.2,5.91,3,1,2007
1269,BBE,1.22,6.23,20,2,2007
1270,BBE,0.6,5.0,12,3,2007
1271,BBE,0.47,2.84,17,4,2007
1272,BBE,0.0,0.75,0,5,2007
1273,BBE,0.0,0.12,0,6,2007
1274,BBE,0.22,0.67,33,7,2007
1275,BBE,0.16,0.7,23,8,2007
1276,BBE,0.75,0.74,101,9,2007
1277,BBE,0.1,1.12,9,10,2007
1278,BBE,1.7,2.16,79,11,2007
1279,BBE,3.25,3.72,87,12,2007
1280,BBE,12.64,5.91,214,1,2008
1281,BBE,5.29,6.23,85,2,2008
1282,BBE,0.3,5.0,6,3,2008
1283,BBE,0.0,2.84,0,4,2008
1284,BBE,0.13,0.75,17,5,2008
1285,BBE,0.0,0.12,0,6,2008
1286,BBE,0.7,0.67,104,7,2008
1287,BBE,0.38,0.7,54,8,2008
1288,BBE,0.05,0.74,7,9,2008
1289,BBE,0.1,1.12,9,10,2008
1290,BBE,1.33,2.16,62,11,2008
1291,BBE,5.7,3.72,153,12,2008
1292,BBE,0.73,5.91,12,1,2009
1293,BBE,2.35,6.23,38,2,2009
1294,BBE,0.51,5.0,10,3,2009
1295,BBE,0.58,2.84,20,4,2009
1296,BBE,0.01,0.75,1,5,2009
1297,BBE,0.23,0.12,192,6,2009
1298,BBE,0.36,0.67,54,7,2009
1299,BBE,0.0,0.7,0,8,2009
1300,BBE,0.05,0.74,7,9,2009
1301,BBE,0.4,1.12,36,10,2009
1302,BBE,1.48,2.16,69,11,2009
1303,BBE,6.74,3.72,181,12,2009
1304,BBE,14.24,5.91,241,1,2010
1305,BBE,5.37,6.23,86,2,2010
1306,BBE,0.78,5.0,16,3,2010
1307,BBE,0.92,2.84,32,4,2010
1308,BBE,0.4,0.75,53,5,2010
1309,BBE,0.0,0.12,0,6,2010
1310,BBE,0.8,0.67,119,7,2010
1311,BBE,0.21,0.7,30,8,2010
1312,BBE,0.12,0.74,16,9,2010
1313,BBE,2.11,1.12,188,10,2010
1314,BBE,2.29,2.16,106,11,2010
1315,BBE,15.92,3.72,428,12,2010
1316,BBE,0.72,5.91,12,1,2011
1317,BBE,4.39,6.23,70,2,2011
1318,BBE,2.77,5.0,55,3,2011
1319,BBE,1.4,2.84,49,4,2011
1320,BBE,0.76,0.75,101,5,2011
1321,BBE,0.0,0.12,0,6,2011
1322,BBE,1.88,0.67,281,7,2011
1323,BBE,0.18,0.7,26,8,2011
1324,BBE,1.29,0.74,174,9,2011
1325,BBE,1.65,1.12,147,10,2011
